Course Name,Course ID,Attempt ID,Candidate Name,Candidate Email,Mark,Grade
Software Engineering,CS107,3,Isabella Martinez,isabella.martinez653@outlook.com,77.4,C
Computer Networks,CS108,1,Isabella Martinez,isabella.martinez653@outlook.com,80.3,B
Computer Networks,CS108,2,Isabella Martinez,isabella.martinez653@outlook.com,77.2,C
Python Programming,CS101,1,Lucas Rodriguez,lucas.rodriguez166@student.edu,58.3,F
Python Programming,CS101,2,Lucas Rodriguez,lucas.rodriguez166@student.edu,83.7,B
Python Programming,CS101,3,Lucas Rodriguez,lucas.rodriguez166@student.edu,91.9,A
Data Structures,CS102,1,Lucas Rodriguez,lucas.rodriguez166@student.edu,79.7,C
Data Structures,CS102,2,Lucas Rodriguez,lucas.rodriguez166@student.edu,66.1,D
Data Structures,CS102,3,Lucas Rodriguez,lucas.rodriguez166@student.edu,88.1,B
Database Management,CS103,1,Lucas Rodriguez,lucas.rodriguez166@student.edu,79.6,C
Web Development,CS104,1,Lucas Rodriguez,lucas.rodriguez166@student.edu,72.5,C
Machine Learning,CS105,1,Lucas Rodriguez,lucas.rodriguez166@student.edu,82.4,B
Algorithms,CS106,1,Lucas Rodriguez,lucas.rodriguez166@student.edu,67.5,D
Algorithms,CS106,2,Lucas Rodriguez,lucas.rodriguez166@student.edu,83.2,B
Algorithms,CS106,3,Lucas Rodriguez,lucas.rodriguez166@student.edu,99.1,A
Software Engineering,CS107,1,Lucas Rodriguez,lucas.rodriguez166@student.edu,76.3,C
Software Engineering,CS107,2,Lucas Rodriguez,lucas.rodriguez166@student.edu,89.1,B
Software Engineering,CS107,3,Lucas Rodriguez,lucas.rodriguez166@student.edu,89.5,B
Computer Networks,CS108,1,Lucas Rodriguez,lucas.rodriguez166@student.edu,66.3,D
Python Programming,CS101,1,Sarah Kumar,sarah.kumar565@college.org,85.9,B
Data Structures,CS102,1,Sarah Kumar,sarah.kumar565@college.org,85.1,B
Data Structures,CS102,2,Sarah Kumar,sarah.kumar565@college.org,93.4,A
Database Management,CS103,1,Sarah Kumar,sarah.kumar565@college.org,69.1,D
Database Management,CS103,2,Sarah Kumar,sarah.kumar565@college.org,83.4,B
Database Management,CS103,3,Sarah Kumar,sarah.kumar565@college.org,100.0,A
Web Development,CS104,1,Sarah Kumar,sarah.kumar565@college.org,93.8,A
Machine Learning,CS105,1,Sarah Kumar,sarah.kumar565@college.org,69.8,D
Machine Learning,CS105,2,Sarah Kumar,sarah.kumar565@college.org,100.0,A
Machine Learning,CS105,3,Sarah Kumar,sarah.kumar565@college.org,100.0,A
Algorithms,CS106,1,Sarah Kumar,sarah.kumar565@college.org,95.6,A
Software Engineering,CS107,1,Sarah Kumar,sarah.kumar565@college.org,89.5,B
Software Engineering,CS107,2,Sarah Kumar,sarah.kumar565@college.org,100.0,A
Software Engineering,CS107,3,Sarah Kumar,sarah.kumar565@college.org,91.3,A
Computer Networks,CS108,1,Sarah Kumar,sarah.kumar565@college.org,70.1,C
Computer Networks,CS108,2,Sarah Kumar,sarah.kumar565@college.org,80.4,B
Python Programming,CS101,1,Chloe Gonzalez,chloe.gonzalez575@college.org,53.0,F
Data Structures,CS102,1,Chloe Gonzalez,chloe.gonzalez575@college.org,58.3,F
Data Structures,CS102,2,Chloe Gonzalez,chloe.gonzalez575@college.org,60.9,D
Database Management,CS103,1,Chloe Gonzalez,chloe.gonzalez575@college.org,60.3,D
Database Management,CS103,2,Chloe Gonzalez,chloe.gonzalez575@college.org,69.8,D
Web Development,CS104,1,Chloe Gonzalez,chloe.gonzalez575@college.org,64.2,D
Web Development,CS104,2,Chloe Gonzalez,chloe.gonzalez575@college.org,73.2,C
Web Development,CS104,3,Chloe Gonzalez,chloe.gonzalez575@college.org,73.8,C
Machine Learning,CS105,1,Chloe Gonzalez,chloe.gonzalez575@college.org,54.3,F
Machine Learning,CS105,2,Chloe Gonzalez,chloe.gonzalez575@college.org,66.1,D
Algorithms,CS106,1,Chloe Gonzalez,chloe.gonzalez575@college.org,51.3,F
Algorithms,CS106,2,Chloe Gonzalez,chloe.gonzalez575@college.org,69.9,D
Algorithms,CS106,3,Chloe Gonzalez,chloe.gonzalez575@college.org,84.9,B
Software Engineering,CS107,1,Chloe Gonzalez,chloe.gonzalez575@college.org,51.0,F
Software Engineering,CS107,2,Chloe Gonzalez,chloe.gonzalez575@college.org,77.1,C
Computer Networks,CS108,1,Chloe Gonzalez,chloe.gonzalez575@college.org,70.3,C
Computer Networks,CS108,2,Chloe Gonzalez,chloe.gonzalez575@college.org,71.5,C
Computer Networks,CS108,3,Chloe Gonzalez,chloe.gonzalez575@college.org,56.5,F
Python Programming,CS101,1,Amelia Gonzalez,amelia.gonzalez115@gmail.com,66.1,D
Python Programming,CS101,2,Amelia Gonzalez,amelia.gonzalez115@gmail.com,69.6,D
Python Programming,CS101,3,Amelia Gonzalez,amelia.gonzalez115@gmail.com,92.1,A
Data Structures,CS102,1,Amelia Gonzalez,amelia.gonzalez115@gmail.com,75.6,C
Data Structures,CS102,2,Amelia Gonzalez,amelia.gonzalez115@gmail.com,64.7,D
Database Management,CS103,1,Amelia Gonzalez,amelia.gonzalez115@gmail.com,73.8,C
Web Development,CS104,1,Amelia Gonzalez,amelia.gonzalez115@gmail.com,69.5,D
Machine Learning,CS105,1,Amelia Gonzalez,amelia.gonzalez115@gmail.com,74.2,C
Machine Learning,CS105,2,Amelia Gonzalez,amelia.gonzalez115@gmail.com,87.5,B
Machine Learning,CS105,3,Amelia Gonzalez,amelia.gonzalez115@gmail.com,78.8,C
Algorithms,CS106,1,Amelia Gonzalez,amelia.gonzalez115@gmail.com,58.6,F
Algorithms,CS106,2,Amelia Gonzalez,amelia.gonzalez115@gmail.com,71.6,C
Software Engineering,CS107,1,Amelia Gonzalez,amelia.gonzalez115@gmail.com,69.5,D
Software Engineering,CS107,2,Amelia Gonzalez,amelia.gonzalez115@gmail.com,64.1,D
Computer Networks,CS108,1,Amelia Gonzalez,amelia.gonzalez115@gmail.com,60.3,D
Python Programming,CS101,1,Sophia Ali,sophia.ali968@gmail.com,68.2,D
Python Programming,CS101,2,Sophia Ali,sophia.ali968@gmail.com,63.1,D
Data Structures,CS102,1,Sophia Ali,sophia.ali968@gmail.com,59.4,F
Data Structures,CS102,2,Sophia Ali,sophia.ali968@gmail.com,57.4,F
Data Structures,CS102,3,Sophia Ali,sophia.ali968@gmail.com,66.4,D
Database Management,CS103,1,Sophia Ali,sophia.ali968@gmail.com,58.4,F
Database Management,CS103,2,Sophia Ali,sophia.ali968@gmail.com,74.2,C
Database Management,CS103,3,Sophia Ali,sophia.ali968@gmail.com,74.2,C
Web Development,CS104,1,Sophia Ali,sophia.ali968@gmail.com,59.1,F
Web Development,CS104,2,Sophia Ali,sophia.ali968@gmail.com,62.7,D
Machine Learning,CS105,1,Sophia Ali,sophia.ali968@gmail.com,58.5,F
Machine Learning,CS105,2,Sophia Ali,sophia.ali968@gmail.com,82.9,B
Machine Learning,CS105,3,Sophia Ali,sophia.ali968@gmail.com,78.9,C
Algorithms,CS106,1,Sophia Ali,sophia.ali968@gmail.com,53.2,F
Algorithms,CS106,2,Sophia Ali,sophia.ali968@gmail.com,67.4,D
Algorithms,CS106,3,Sophia Ali,sophia.ali968@gmail.com,72.7,C
Software Engineering,CS107,1,Sophia Ali,sophia.ali968@gmail.com,56.8,F
Software Engineering,CS107,2,Sophia Ali,sophia.ali968@gmail.com,61.2,D
Computer Networks,CS108,1,Sophia Ali,sophia.ali968@gmail.com,71.2,C
Computer Networks,CS108,2,Sophia Ali,sophia.ali968@gmail.com,62.6,D
Computer Networks,CS108,3,Sophia Ali,sophia.ali968@gmail.com,86.9,B
Python Programming,CS101,1,Fatima Jones,fatima.jones559@outlook.com,48.1,F
Python Programming,CS101,2,Fatima Jones,fatima.jones559@outlook.com,49.1,F
Data Structures,CS102,1,Fatima Jones,fatima.jones559@outlook.com,54.7,F
Database Management,CS103,1,Fatima Jones,fatima.jones559@outlook.com,53.0,F
Database Management,CS103,2,Fatima Jones,fatima.jones559@outlook.com,45.5,F
Database Management,CS103,3,Fatima Jones,fatima.jones559@outlook.com,63.2,D
Web Development,CS104,1,Fatima Jones,fatima.jones559@outlook.com,47.7,F
Machine Learning,CS105,1,Fatima Jones,fatima.jones559@outlook.com,53.1,F
Machine Learning,CS105,2,Fatima Jones,fatima.jones559@outlook.com,48.1,F
Algorithms,CS106,1,Fatima Jones,fatima.jones559@outlook.com,42.4,F
Software Engineering,CS107,1,Fatima Jones,fatima.jones559@outlook.com,56.1,F
Software Engineering,CS107,2,Fatima Jones,fatima.jones559@outlook.com,48.4,F
Computer Networks,CS108,1,Fatima Jones,fatima.jones559@outlook.com,52.0,F
Computer Networks,CS108,2,Fatima Jones,fatima.jones559@outlook.com,61.0,D
Computer Networks,CS108,3,Fatima Jones,fatima.jones559@outlook.com,61.2,D
Python Programming,CS101,1,Emily Johnson,emily.johnson855@gmail.com,70.8,C
Python Programming,CS101,2,Emily Johnson,emily.johnson855@gmail.com,82.7,B
Python Programming,CS101,3,Emily Johnson,emily.johnson855@gmail.com,80.4,B
Data Structures,CS102,1,Emily Johnson,emily.johnson855@gmail.com,86.6,B
Data Structures,CS102,2,Emily Johnson,emily.johnson855@gmail.com,76.7,C
Database Management,CS103,1,Emily Johnson,emily.johnson855@gmail.com,73.9,C
Database Management,CS103,2,Emily Johnson,emily.johnson855@gmail.com,81.7,B
Web Development,CS104,1,Emily Johnson,emily.johnson855@gmail.com,66.4,D
Machine Learning,CS105,1,Emily Johnson,emily.johnson855@gmail.com,65.9,D
Machine Learning,CS105,2,Emily Johnson,emily.johnson855@gmail.com,74.6,C
Machine Learning,CS105,3,Emily Johnson,emily.johnson855@gmail.com,79.1,C
Algorithms,CS106,1,Emily Johnson,emily.johnson855@gmail.com,69.4,D
Software Engineering,CS107,1,Emily Johnson,emily.johnson855@gmail.com,73.8,C
Computer Networks,CS108,1,Emily Johnson,emily.johnson855@gmail.com,78.8,C
Python Programming,CS101,1,Evelyn Walker,evelyn.walker597@student.edu,60.4,D
Python Programming,CS101,2,Evelyn Walker,evelyn.walker597@student.edu,70.9,C
Data Structures,CS102,1,Evelyn Walker,evelyn.walker597@student.edu,85.5,B
Data Structures,CS102,2,Evelyn Walker,evelyn.walker597@student.edu,68.1,D
Data Structures,CS102,3,Evelyn Walker,evelyn.walker597@student.edu,93.3,A
Database Management,CS103,1,Evelyn Walker,evelyn.walker597@student.edu,75.8,C
Database Management,CS103,2,Evelyn Walker,evelyn.walker597@student.edu,83.5,B
Web Development,CS104,1,Evelyn Walker,evelyn.walker597@student.edu,87.1,B
Web Development,CS104,2,Evelyn Walker,evelyn.walker597@student.edu,81.6,B
Web Development,CS104,3,Evelyn Walker,evelyn.walker597@student.edu,86.0,B
Machine Learning,CS105,1,Evelyn Walker,evelyn.walker597@student.edu,76.9,C
Algorithms,CS106,1,Evelyn Walker,evelyn.walker597@student.edu,64.5,D
Algorithms,CS106,2,Evelyn Walker,evelyn.walker597@student.edu,74.6,C
Algorithms,CS106,3,Evelyn Walker,evelyn.walker597@student.edu,85.4,B
Software Engineering,CS107,1,Evelyn Walker,evelyn.walker597@student.edu,61.2,D
Software Engineering,CS107,2,Evelyn Walker,evelyn.walker597@student.edu,68.7,D
Computer Networks,CS108,1,Evelyn Walker,evelyn.walker597@student.edu,84.5,B
Python Programming,CS101,1,Fatima Allen,fatima.allen441@outlook.com,79.2,C
Python Programming,CS101,2,Fatima Allen,fatima.allen441@outlook.com,68.3,D
Python Programming,CS101,3,Fatima Allen,fatima.allen441@outlook.com,91.5,A
Data Structures,CS102,1,Fatima Allen,fatima.allen441@outlook.com,59.4,F
Data Structures,CS102,2,Fatima Allen,fatima.allen441@outlook.com,66.1,D
Data Structures,CS102,3,Fatima Allen,fatima.allen441@outlook.com,93.7,A
Database Management,CS103,1,Fatima Allen,fatima.allen441@outlook.com,70.7,C
Database Management,CS103,2,Fatima Allen,fatima.allen441@outlook.com,62.9,D
Database Management,CS103,3,Fatima Allen,fatima.allen441@outlook.com,75.9,C
Web Development,CS104,1,Fatima Allen,fatima.allen441@outlook.com,66.7,D
Web Development,CS104,2,Fatima Allen,fatima.allen441@outlook.com,84.0,B
Machine Learning,CS105,1,Fatima Allen,fatima.allen441@outlook.com,68.0,D
Machine Learning,CS105,2,Fatima Allen,fatima.allen441@outlook.com,82.3,B
Machine Learning,CS105,3,Fatima Allen,fatima.allen441@outlook.com,77.2,C
Algorithms,CS106,1,Fatima Allen,fatima.allen441@outlook.com,67.5,D
Algorithms,CS106,2,Fatima Allen,fatima.allen441@outlook.com,80.3,B
Algorithms,CS106,3,Fatima Allen,fatima.allen441@outlook.com,89.3,B
Software Engineering,CS107,1,Fatima Allen,fatima.allen441@outlook.com,66.6,D
Computer Networks,CS108,1,Fatima Allen,fatima.allen441@outlook.com,64.9,D
Python Programming,CS101,1,Fatima Smith,fatima.smith43@outlook.com,64.5,D
Python Programming,CS101,2,Fatima Smith,fatima.smith43@outlook.com,67.2,D
Data Structures,CS102,1,Fatima Smith,fatima.smith43@outlook.com,62.9,D
Data Structures,CS102,2,Fatima Smith,fatima.smith43@outlook.com,76.2,C
Data Structures,CS102,3,Fatima Smith,fatima.smith43@outlook.com,80.7,B
Database Management,CS103,1,Fatima Smith,fatima.smith43@outlook.com,63.0,D
Database Management,CS103,2,Fatima Smith,fatima.smith43@outlook.com,66.8,D
Database Management,CS103,3,Fatima Smith,fatima.smith43@outlook.com,72.6,C
Web Development,CS104,1,Fatima Smith,fatima.smith43@outlook.com,56.9,F
Web Development,CS104,2,Fatima Smith,fatima.smith43@outlook.com,65.4,D
Web Development,CS104,3,Fatima Smith,fatima.smith43@outlook.com,83.2,B
Machine Learning,CS105,1,Fatima Smith,fatima.smith43@outlook.com,66.7,D
Algorithms,CS106,1,Fatima Smith,fatima.smith43@outlook.com,69.5,D
Algorithms,CS106,2,Fatima Smith,fatima.smith43@outlook.com,62.4,D
Software Engineering,CS107,1,Fatima Smith,fatima.smith43@outlook.com,53.3,F
Software Engineering,CS107,2,Fatima Smith,fatima.smith43@outlook.com,60.7,D
Computer Networks,CS108,1,Fatima Smith,fatima.smith43@outlook.com,54.9,F
Computer Networks,CS108,2,Fatima Smith,fatima.smith43@outlook.com,59.9,F
Computer Networks,CS108,3,Fatima Smith,fatima.smith43@outlook.com,69.9,D
